Loan ID,Customer ID,Current Loan Amount($),Term,Annual Income($),Years in current job,Home Ownership,Purpose,Monthly Debt($),Current Credit Balance($),Maximum Open Credit($),Bankruptcies,Loan/Income Ratio,Monthly_debt/Income ratio,Credit/Income Ratio,Credit lef($)
b8215a16,881a4280,40000.0,Short Term,190000.0,1 year,Rent,Home Improvements,3599.9999999999995,20000.0,50000.0,0.0,0.21,0.23,0.26,30000.0
b88a6b90,4a8c355c,10000.0,Short Term,50000.0,7 years,Rent,Debt Consolidation,1200.0,10000.0,50000.0,0.0,0.2,0.29,1.0,40000.0
cf045fc8,3a169aac,50000.0,Short Term,100000.0,10+ years,Rent,Debt Consolidation,1300.0,20000.0,30000.0,0.0,0.5,0.16,0.3,10000.0
712fa429,db37617f,20000.0,Short Term,80000.0,10+ years,Mortgage,Debt Consolidation,1400.0,20000.0,40000.0,0.0,0.25,0.21,0.5,20000.0
947fccf7,cc3fc6e1,10000.0,Short Term,250000.0,1 year,Rent,Other,1100.0,20000.0,50000.0,0.0,0.04,0.05,0.2,30000.0
b73342fe,3302eaec,30000.0,Long Term,180000.0,10+ years,Own Home,Debt Consolidation,2500.0,20000.0,30000.0,0.0,0.17,0.17,0.17,10000.0
cc497727,a206d024,50000.0,Long Term,200000.0,10+ years,Mortgage,Debt Consolidation,2500.0,30000.0,40000.0,0.0,0.25,0.15,0.2,10000.0
9cac1412,41c21fb8,70000.0,Long Term,140000.0,10+ years,Mortgage,Debt Consolidation,3400.0000000000005,50000.0,90000.0,0.0,0.5,0.29,0.64,40000.0
13223345,92a01b4e,40000.0,Long Term,130000.0,1 year,Mortgage,Debt Consolidation,1400.0,60000.0,200000.0,0.0,0.31,0.13,1.54,140000.0
bbd1f989,8ad0e48d,40000.0,Short Term,90000.0,1 year,Mortgage,Debt Consolidation,1799.9999999999998,30000.0,50000.0,0.0,0.44,0.24,0.56,20000.0
275b5f09,439705aa,20000.0,Short Term,90000.0,10+ years,Rent,Debt Consolidation,2100.0,10000.0,20000.0,0.0,0.22,0.28,0.22,10000.0
dbc6a3de,cecc695c,10000.0,Short Term,60000.0,9 years,Rent,Other,899.9999999999999,20000.0,40000.0,0.0,0.17,0.18,0.67,20000.0
5ef05316,75f648a2,40000.0,Long Term,150000.0,2 years,Rent,Debt Consolidation,2700.0,40000.0,60000.0,0.0,0.27,0.22,0.4,20000.0
09ee53d8,6abac3d7,30000.0,Short Term,110000.00000000001,1 year,Rent,Debt Consolidation,1500.0,40000.0,50000.0,0.0,0.27,0.16,0.45,10000.0
33e3bb16,2b369f71,10000.0,Short Term,90000.0,5 years,Rent,Other,100.0,10000.0,10000.0,0.0,0.11,0.01,0.11,0.0
a5f48dc3,afa8085b,80000.0,Long Term,170000.0,1 year,Mortgage,Business Loan,2000.0,20000.0,50000.0,0.0,0.47,0.14,0.29,30000.0
0a263af1,a147b764,50000.0,Long Term,110000.00000000001,10+ years,Mortgage,Debt Consolidation,2400.0,40000.0,120000.0,0.0,0.45,0.26,1.09,80000.0
7ecfc187,ff4b2d45,30000.0,Short Term,90000.0,10+ years,Mortgage,Other,600.0,10000.0,30000.0,0.0,0.33,0.08,0.33,20000.0
45b4b502,2fe74d9e,20000.0,Short Term,190000.0,1 year,Mortgage,Other,300.0,10000.0,20000.0,0.0,0.11,0.02,0.11,10000.0
2face333,735de354,20000.0,Short Term,140000.0,1 year,Mortgage,Other,1799.9999999999998,10000.0,30000.0,1.0,0.14,0.15,0.21,20000.0
224479ee,618783a1,40000.0,Long Term,100000.0,7 years,Rent,Business Loan,1600.0,20000.0,50000.0,0.0,0.4,0.19,0.5,30000.0
589b77fb,b9fce3cf,30000.0,Long Term,70000.0,7 years,Mortgage,Debt Consolidation,1400.0,30000.0,40000.0,0.0,0.43,0.24,0.57,10000.0
9b7b1c39,674cdd34,20000.0,Short Term,120000.0,1 year,Rent,Debt Consolidation,1500.0,30000.0,40000.0,0.0,0.17,0.15,0.33,10000.0
0873dcf0,f9f596e1,20000.0,Short Term,280000.0,10+ years,Mortgage,Home Improvements,3100.0,20000.0,30000.0,0.0,0.07,0.13,0.11,10000.0
7a38c71c,0c0c4826,20000.0,Long Term,60000.0,2 years,Own Home,Debt Consolidation,1500.0,0.0,10000.0,0.0,0.33,0.3,0.17,10000.0
1ca21fca,31d493e0,10000.0,Short Term,80000.0,4 years,Rent,Buy House,2500.0,10000.0,30000.0,0.0,0.12,0.38,0.38,20000.0
d5b06de7,57661c78,10000.0,Short Term,60000.0,4 years,Rent,Other,1400.0,30000.0,40000.0,0.0,0.17,0.28,0.67,10000.0
bac27e44,3bdadce5,20000.0,Long Term,70000.0,4 years,Rent,Debt Consolidation,300.0,10000.0,20000.0,0.0,0.29,0.05,0.29,10000.0
0de7c2a5,dce27c71,10000.0,Short Term,60000.0,2 years,Rent,Other,200.0,10000.0,10000.0,0.0,0.17,0.04,0.17,0.0
a0a1a2e4,b493c608,20000.0,Short Term,70000.0,5 years,Rent,Debt Consolidation,1600.0,10000.0,60000.0,1.0,0.29,0.27,0.86,50000.0
bf516feb,03553a59,10000.0,Short Term,110000.00000000001,10+ years,Rent,Debt Consolidation,300.0,10000.0,30000.0,0.0,0.09,0.03,0.27,20000.0
db2b921e,09b41a38,60000.0,Short Term,220000.00000000003,5 years,Mortgage,Home Improvements,2600.0,40000.0,70000.0,0.0,0.27,0.14,0.32,30000.0
2c9c59be,21e863ef,20000.0,Short Term,210000.0,1 year,Rent,Debt Consolidation,5200.0,10000.0,50000.0,0.0,0.1,0.3,0.24,40000.0
3f372a25,3f410c3d,20000.0,Short Term,80000.0,10+ years,Own Home,Other,800.0,20000.0,80000.0,0.0,0.25,0.12,1.0,60000.0
18824443,a2910c28,20000.0,Short Term,160000.0,7 years,Rent,Debt Consolidation,3200.0,60000.0,90000.0,0.0,0.12,0.24,0.56,30000.0
3c0cd075,3bac0231,30000.0,Short Term,480000.0,1 year,Mortgage,Debt Consolidation,2400.0,30000.0,40000.0,2.0,0.06,0.06,0.08,10000.0
21cba266,917ce153,60000.0,Long Term,160000.0,2 years,Rent,Debt Consolidation,2500.0,50000.0,70000.0,0.0,0.38,0.19,0.44,20000.0
7039e8b5,15dafc66,10000.0,Short Term,40000.0,3 years,Rent,Debt Consolidation,1200.0,20000.0,30000.0,1.0,0.25,0.36,0.75,10000.0
26c8f507,c5b77d44,20000.0,Long Term,80000.0,3 years,Own Home,Debt Consolidation,1799.9999999999998,40000.0,120000.0,0.0,0.25,0.27,1.5,80000.0
dc88617d,7ab62a89,20000.0,Short Term,50000.0,7 years,Rent,Debt Consolidation,1500.0,20000.0,30000.0,0.0,0.4,0.36,0.6,10000.0
74e7f127,1fb44e06,50000.0,Long Term,90000.0,4 years,Mortgage,Debt Consolidation,1600.0,60000.0,110000.00000000001,0.0,0.56,0.21,1.22,50000.0
f6485fa0,9c8be527,30000.0,Long Term,180000.0,1 year,Mortgage,Home Improvements,4300.0,120000.0,150000.0,0.0,0.17,0.29,0.83,30000.0
69e0f3d1,89955af6,40000.0,Long Term,110000.00000000001,1 year,Mortgage,Debt Consolidation,1600.0,20000.0,40000.0,0.0,0.36,0.17,0.36,20000.0
af3f0141,699ea78c,30000.0,Short Term,80000.0,10+ years,Own Home,Debt Consolidation,600.0,20000.0,40000.0,1.0,0.38,0.09,0.5,20000.0
b9856971,19181cf1,30000.0,Short Term,220000.00000000003,8 years,Rent,Debt Consolidation,300.0,10000.0,10000.0,0.0,0.14,0.02,0.05,0.0
7f576521,ecd35bdd,50000.0,Short Term,190000.0,7 years,Mortgage,Debt Consolidation,1700.0000000000002,50000.0,60000.0,0.0,0.26,0.11,0.32,10000.0
f04efa44,d81ea1f3,10000.0,Short Term,120000.0,7 years,Mortgage,Medical Bills,1300.0,10000.0,10000.0,0.0,0.08,0.13,0.08,0.0
0d560e64,ae533812,20000.0,Short Term,60000.0,3 years,Rent,Debt Consolidation,1300.0,0.0,40000.0,1.0,0.33,0.26,0.67,40000.0
f6fa99fd,04775e21,20000.0,Short Term,80000.0,3 years,Mortgage,Debt Consolidation,1900.0,10000.0,20000.0,0.0,0.25,0.28,0.25,10000.0
b2ded006,81b15f4b,70000.0,Long Term,150000.0,10+ years,Mortgage,Debt Consolidation,2900.0,40000.0,80000.0,0.0,0.47,0.23,0.53,40000.0
21512a3d,ff88149e,20000.0,Long Term,140000.0,10+ years,Rent,Debt Consolidation,0.0,0.0,40000.0,0.0,0.14,0.0,0.29,40000.0
20dd745a,49e4fae4,30000.0,Short Term,130000.0,1 year,Own Home,Debt Consolidation,2500.0,80000.0,100000.0,0.0,0.23,0.23,0.77,20000.0
7e2841df,c8f29444,10000.0,Short Term,130000.0,2 years,Mortgage,Debt Consolidation,1200.0,10000.0,100000.0,0.0,0.08,0.11,0.77,90000.0
05bccf31,1ef0974d,10000.0,Short Term,30000.0,,Rent,Debt Consolidation,400.0,10000.0,10000.0,0.0,0.33,0.16,0.33,0.0
b5c8dce6,86390fce,50000.0,Long Term,150000.0,8 years,Rent,Debt Consolidation,1900.0,20000.0,80000.0,0.0,0.33,0.15,0.53,60000.0
1a9aeef4,9ff411b2,70000.0,Long Term,300000.0,3 years,Rent,major_purchase,2800.0,0.0,10000.0,0.0,0.23,0.11,0.03,10000.0
65a38a69,73bcd250,80000.0,Long Term,180000.0,7 years,Mortgage,Debt Consolidation,2800.0,60000.0,80000.0,0.0,0.44,0.19,0.44,20000.0
c907e4a8,16844cbb,20000.0,Short Term,100000.0,4 years,Mortgage,Debt Consolidation,1300.0,0.0,40000.0,0.0,0.2,0.16,0.4,40000.0
b28969ef,38c4cd60,10000.0,Short Term,70000.0,10+ years,Mortgage,Debt Consolidation,1100.0,10000.0,30000.0,1.0,0.14,0.19,0.43,20000.0
3d8754ee,cfde15e7,10000.0,Short Term,60000.0,,Own Home,Debt Consolidation,800.0,10000.0,20000.0,1.0,0.17,0.16,0.33,10000.0
91fc42ab,0549b9cf,20000.0,Long Term,90000.0,8 years,Rent,Debt Consolidation,1100.0,10000.0,30000.0,0.0,0.22,0.15,0.33,20000.0
6a491870,af5e66fd,10000.0,Short Term,80000.0,1 year,Rent,Debt Consolidation,300.0,10000.0,30000.0,0.0,0.12,0.04,0.38,20000.0
aace3752,f97a1cdd,20000.0,Short Term,180000.0,7 years,Mortgage,Buy House,1500.0,30000.0,50000.0,0.0,0.11,0.1,0.28,20000.0
8802227d,23b99479,20000.0,Short Term,40000.0,10+ years,Rent,Debt Consolidation,500.0,10000.0,20000.0,0.0,0.5,0.15,0.5,10000.0
6369130f,d736129a,20000.0,Short Term,70000.0,1 year,Rent,Debt Consolidation,1100.0,10000.0,20000.0,0.0,0.29,0.19,0.29,10000.0
052b4dca,7376948b,20000.0,Short Term,130000.0,3 years,Mortgage,Debt Consolidation,2300.0,30000.0,40000.0,0.0,0.15,0.21,0.31,10000.0
5ff402e8,ce28a8e8,30000.0,Long Term,190000.0,10+ years,Mortgage,Debt Consolidation,5900.0,50000.0,110000.00000000001,0.0,0.16,0.37,0.58,60000.0
660a90bb,5ec38d2d,10000.0,Short Term,30000.0,,Mortgage,Other,500.0,10000.0,20000.0,0.0,0.33,0.2,0.67,10000.0
c720f6eb,28d28c0d,40000.0,Long Term,120000.0,10+ years,Rent,Debt Consolidation,1799.9999999999998,20000.0,30000.0,0.0,0.33,0.18,0.25,10000.0
0ff9f655,91817f72,20000.0,Short Term,100000.0,2 years,Mortgage,Home Improvements,200.0,10000.0,10000.0,2.0,0.2,0.02,0.1,0.0
334adf3c,e4f1aca0,30000.0,Short Term,120000.0,10+ years,Mortgage,Debt Consolidation,3000.0,30000.0,60000.0,0.0,0.25,0.3,0.5,30000.0
6f57ec66,660e81c9,80000.0,Long Term,170000.0,10+ years,Rent,Debt Consolidation,4800.0,40000.0,80000.0,0.0,0.47,0.34,0.47,40000.0
70f98c0b,71087835,10000.0,Short Term,100000.0,1 year,Rent,Debt Consolidation,899.9999999999999,10000.0,10000.0,0.0,0.1,0.11,0.1,0.0
7c13e540,84a357ca,10000.0,Short Term,220000.00000000003,2 years,Own Home,Home Improvements,700.0,0.0,60000.0,0.0,0.05,0.04,0.27,60000.0
551477b7,1b27c116,50000.0,Short Term,120000.0,1 year,Rent,Debt Consolidation,1300.0,50000.0,100000.0,0.0,0.42,0.13,0.83,50000.0
ff945309,8442aebc,10000.0,Short Term,120000.0,,Own Home,Debt Consolidation,3400.0000000000005,50000.0,90000.0,0.0,0.08,0.34,0.75,40000.0
198f88f6,cc18ba24,80000.0,Short Term,350000.0,10+ years,Mortgage,Debt Consolidation,1600.0,80000.0,170000.0,0.0,0.23,0.05,0.49,90000.0
4ceaf239,b735beb0,50000.0,Long Term,150000.0,10+ years,Rent,Debt Consolidation,3700.0,30000.0,40000.0,0.0,0.33,0.3,0.27,10000.0
2e3b5a0e,f618458f,10000.0,Short Term,70000.0,6 years,Own Home,Debt Consolidation,500.0,10000.0,10000.0,0.0,0.14,0.09,0.14,0.0
d2fcd137,31d3d587,40000.0,Short Term,210000.0,9 years,Mortgage,Debt Consolidation,2600.0,50000.0,70000.0,0.0,0.19,0.15,0.33,20000.0
8e726630,97759913,10000.0,Short Term,180000.0,4 years,Rent,Debt Consolidation,2900.0,40000.0,60000.0,0.0,0.06,0.19,0.33,20000.0
543eea46,9d1e3e58,30000.0,Short Term,200000.0,3 years,Rent,Debt Consolidation,3200.0,50000.0,120000.0,0.0,0.15,0.19,0.6,70000.0
86107c32,77fe12bc,70000.0,Short Term,190000.0,3 years,Own Home,Debt Consolidation,3700.0,60000.0,200000.0,0.0,0.37,0.23,1.05,140000.0
337bd0a9,67643e60,20000.0,Short Term,90000.0,1 year,Rent,Debt Consolidation,2800.0,40000.0,70000.0,0.0,0.22,0.37,0.78,30000.0
70a21210,7061cd37,60000.0,Long Term,110000.00000000001,10+ years,Rent,Debt Consolidation,1700.0000000000002,50000.0,80000.0,0.0,0.55,0.19,0.73,30000.0
bea030f7,b3a30e24,30000.0,Short Term,110000.00000000001,5 years,Rent,Debt Consolidation,2400.0,40000.0,80000.0,0.0,0.27,0.26,0.73,40000.0
2f31db44,e2e59ea7,50000.0,Long Term,120000.0,6 years,Mortgage,Debt Consolidation,2100.0,60000.0,70000.0,0.0,0.42,0.21,0.58,10000.0
7e09e279,dd5ac68d,40000.0,Long Term,80000.0,10+ years,Mortgage,Debt Consolidation,1100.0,30000.0,50000.0,0.0,0.5,0.16,0.62,20000.0
0e8ef568,af7d5c4e,30000.0,Short Term,120000.0,1 year,Mortgage,Debt Consolidation,1500.0,30000.0,50000.0,0.0,0.25,0.15,0.42,20000.0
84b651a9,d7140a38,10000.0,Short Term,90000.0,3 years,Rent,Other,500.0,0.0,0.0,0.0,0.11,0.07,0.0,0.0
a1946f5b,867078c2,40000.0,Long Term,100000.0,6 years,Rent,Debt Consolidation,1600.0,0.0,20000.0,0.0,0.4,0.19,0.2,20000.0
d1f77567,73cbee32,50000.0,Long Term,110000.00000000001,10+ years,Rent,Debt Consolidation,1000.0,10000.0,40000.0,0.0,0.45,0.11,0.36,30000.0
e8ce26b9,60f5b240,10000.0,Short Term,90000.0,7 years,Mortgage,Other,2100.0,50000.0,60000.0,0.0,0.11,0.28,0.67,10000.0
d392107d,9321b803,20000.0,Short Term,210000.0,10+ years,Mortgage,Debt Consolidation,3100.0,20000.0,40000.0,0.0,0.1,0.18,0.19,20000.0
a503c8aa,d7447d62,30000.0,Short Term,180000.0,7 years,Rent,Debt Consolidation,1400.0,20000.0,20000.0,0.0,0.17,0.09,0.11,0.0
b87b6cec,7c4031f2,50000.0,Long Term,90000.0,10+ years,Mortgage,Debt Consolidation,1700.0000000000002,10000.0,30000.0,1.0,0.56,0.23,0.33,20000.0
fe3d5087,fcc106d5,20000.0,Long Term,130000.0,9 years,Rent,Buy a Car,500.0,0.0,0.0,0.0,0.15,0.05,0.0,0.0
36cdd8c0,109b8cfe,50000.0,Long Term,110000.00000000001,3 years,Mortgage,Other,2900.0,40000.0,80000.0,0.0,0.45,0.32,0.73,40000.0
0b0be66f,d64f96e0,60000.0,Long Term,110000.00000000001,10+ years,Mortgage,Debt Consolidation,2500.0,20000.0,20000.0,0.0,0.55,0.27,0.18,0.0
faa71fe3,4c34e70c,30000.0,Short Term,60000.0,1 year,Rent,Debt Consolidation,1600.0,30000.0,80000.0,0.0,0.5,0.32,1.33,50000.0
4af7782e,d4bdde71,10000.0,Short Term,100000.0,10+ years,Rent,Debt Consolidation,800.0,10000.0,20000.0,0.0,0.1,0.1,0.2,10000.0
11c69f33,37df87ba,60000.0,Long Term,150000.0,2 years,Rent,Debt Consolidation,4000.0,40000.0,60000.0,0.0,0.4,0.32,0.4,20000.0
252f9029,6fb10781,30000.0,Long Term,70000.0,,Mortgage,Debt Consolidation,1400.0,30000.0,40000.0,0.0,0.43,0.24,0.57,10000.0
aad6e955,f4510fdc,10000.0,Short Term,90000.0,,Rent,Debt Consolidation,1300.0,20000.0,60000.0,0.0,0.11,0.17,0.67,40000.0
4c406f7b,9a5ab87d,10000.0,Short Term,50000.0,8 years,Rent,Debt Consolidation,800.0,20000.0,30000.0,0.0,0.2,0.19,0.6,10000.0
52ce73bf,891d69e0,20000.0,Short Term,90000.0,8 years,Rent,Debt Consolidation,1200.0,10000.0,30000.0,0.0,0.22,0.16,0.33,20000.0
bbce74bc,bd9b0734,60000.0,Short Term,130000.0,10+ years,Rent,Debt Consolidation,1600.0,40000.0,50000.0,0.0,0.46,0.15,0.38,10000.0
b1f7005f,21c4905f,30000.0,Short Term,90000.0,,Rent,Debt Consolidation,1500.0,10000.0,20000.0,0.0,0.33,0.2,0.22,10000.0
ae21d0b3,ee151a22,20000.0,Short Term,30000.0,1 year,Rent,Debt Consolidation,899.9999999999999,0.0,20000.0,0.0,0.67,0.36,0.67,20000.0
104bcd45,d71b0bcf,10000.0,Short Term,130000.0,3 years,Rent,Debt Consolidation,1600.0,10000.0,70000.0,0.0,0.08,0.15,0.54,60000.0
463ac4b7,a6a1f93e,10000.0,Short Term,130000.0,2 years,Rent,Debt Consolidation,1799.9999999999998,50000.0,70000.0,0.0,0.08,0.17,0.54,20000.0
a30ee24a,2c7063f6,20000.0,Short Term,80000.0,2 years,Rent,Debt Consolidation,1300.0,30000.0,50000.0,0.0,0.25,0.19,0.62,20000.0
b7338701,4a3d79aa,20000.0,Short Term,120000.0,3 years,Mortgage,Debt Consolidation,200.0,10000.0,10000.0,0.0,0.17,0.02,0.08,0.0
c0e09b3f,e2ea7682,10000.0,Short Term,30000.0,3 years,Rent,Debt Consolidation,899.9999999999999,30000.0,30000.0,0.0,0.33,0.36,1.0,0.0
f409b5d7,3e301ef3,30000.0,Short Term,80000.0,1 year,Mortgage,Home Improvements,1200.0,20000.0,40000.0,0.0,0.38,0.18,0.5,20000.0
898e9058,dac0f039,10000.0,Short Term,180000.0,5 years,Rent,Educational Expenses,300.0,20000.0,110000.00000000001,0.0,0.06,0.02,0.61,90000.0
6952af9d,304cc94b,10000.0,Short Term,60000.0,1 year,Rent,Debt Consolidation,1600.0,20000.0,30000.0,1.0,0.17,0.32,0.5,10000.0
cbd4a55c,52c66aba,20000.0,Short Term,90000.0,7 years,Mortgage,Debt Consolidation,2100.0,20000.0,20000.0,0.0,0.22,0.28,0.22,0.0
dc878bea,fd76c279,60000.0,Long Term,120000.0,10+ years,Mortgage,Debt Consolidation,2500.0,50000.0,130000.0,0.0,0.5,0.25,1.08,80000.0
d2cf9b72,bb92e429,60000.0,Short Term,240000.0,10+ years,Mortgage,Debt Consolidation,2200.0,110000.00000000001,210000.0,0.0,0.25,0.11,0.88,100000.0
894172aa,8b014c34,70000.0,Short Term,830000.0000000001,2 years,Rent,Debt Consolidation,7199.999999999999,210000.0,260000.0,0.0,0.08,0.1,0.31,50000.0
f84b177d,f724f7e4,30000.0,Short Term,100000.0,,Own Home,Home Improvements,600.0,20000.0,60000.0,0.0,0.3,0.07,0.6,40000.0
418de1dc,94bc29a4,30000.0,Short Term,160000.0,10+ years,Mortgage,Debt Consolidation,2900.0,70000.0,100000.0,0.0,0.19,0.22,0.62,30000.0
10fe9bcd,0994becb,60000.0,Short Term,150000.0,1 year,Rent,Debt Consolidation,2000.0,40000.0,70000.0,0.0,0.4,0.16,0.47,30000.0
f79b50e4,8936cccd,10000.0,Short Term,120000.0,4 years,Rent,Debt Consolidation,1200.0,0.0,0.0,0.0,0.08,0.12,0.0,0.0
58ea8a3e,8b574252,40000.0,Long Term,140000.0,8 years,Own Home,Home Improvements,2900.0,20000.0,80000.0,0.0,0.29,0.25,0.57,60000.0
39a303d4,7df51f1f,40000.0,Long Term,110000.00000000001,10+ years,Mortgage,Debt Consolidation,1700.0000000000002,30000.0,90000.0,0.0,0.36,0.19,0.82,60000.0
634ef5a0,64ee0431,30000.0,Short Term,120000.0,10+ years,Mortgage,Debt Consolidation,1700.0000000000002,40000.0,110000.00000000001,0.0,0.25,0.17,0.92,70000.0
7ce271c2,055d75a7,30000.0,Short Term,210000.0,10+ years,Mortgage,Other,2100.0,40000.0,100000.0,0.0,0.14,0.12,0.48,60000.0
146d048d,8e51bbe9,20000.0,Short Term,140000.0,10+ years,Rent,Debt Consolidation,2900.0,20000.0,40000.0,0.0,0.14,0.25,0.29,20000.0
e1777c63,677bfbc7,30000.0,Long Term,229999.99999999997,10+ years,Mortgage,Debt Consolidation,2000.0,10000.0,20000.0,0.0,0.13,0.1,0.09,10000.0
2c529a9b,0869d0d0,20000.0,Short Term,140000.0,10+ years,Mortgage,Debt Consolidation,1300.0,10000.0,190000.0,0.0,0.14,0.11,1.36,180000.0
0f11021a,145782f8,10000.0,Short Term,70000.0,4 years,Rent,Other,800.0,10000.0,40000.0,0.0,0.14,0.14,0.57,30000.0
19ab349e,a6e0d57e,40000.0,Long Term,170000.0,10+ years,Mortgage,Debt Consolidation,2500.0,30000.0,50000.0,0.0,0.24,0.18,0.29,20000.0
60d79426,3c8af67a,70000.0,Long Term,229999.99999999997,1 year,Mortgage,small_business,100.0,10000.0,60000.0,0.0,0.3,0.01,0.26,50000.0
ef003eac,529416b1,0.0,Short Term,30000.0,2 years,Rent,Other,600.0,0.0,20000.0,0.0,0.0,0.24,0.67,20000.0
afc11ed0,4bc32473,60000.0,Long Term,300000.0,10+ years,Mortgage,Debt Consolidation,2100.0,30000.0,70000.0,0.0,0.2,0.08,0.23,40000.0
3a8cbd7c,eb57dffd,30000.0,Long Term,100000.0,1 year,Mortgage,Home Improvements,1300.0,20000.0,20000.0,0.0,0.3,0.16,0.2,0.0
5f25f043,da9d50f2,20000.0,Short Term,50000.0,6 years,Rent,Debt Consolidation,400.0,10000.0,10000.0,0.0,0.4,0.1,0.2,0.0
cdcb8fc8,610214cb,20000.0,Short Term,40000.0,4 years,Rent,Debt Consolidation,400.0,10000.0,20000.0,0.0,0.5,0.12,0.5,10000.0
72cb0e8c,7aeeb857,30000.0,Short Term,80000.0,10+ years,Rent,Other,1700.0000000000002,10000.0,20000.0,0.0,0.38,0.26,0.25,10000.0
6c1e9543,505a9d4e,20000.0,Short Term,80000.0,10+ years,Mortgage,Debt Consolidation,899.9999999999999,10000.0,20000.0,0.0,0.25,0.13,0.25,10000.0
908071ff,7af6dd79,30000.0,Short Term,180000.0,3 years,Rent,Debt Consolidation,1300.0,50000.0,60000.0,0.0,0.17,0.09,0.33,10000.0
4fe45d92,7fd5a72c,0.0,Short Term,20000.0,3 years,Rent,Educational Expenses,300.0,10000.0,10000.0,0.0,0.0,0.18,0.5,0.0
01c0be5d,04f4c3ae,30000.0,Short Term,170000.0,7 years,Rent,Debt Consolidation,1000.0,20000.0,130000.0,0.0,0.18,0.07,0.76,110000.0
51c7fcc5,d59dd4a6,50000.0,Short Term,110000.00000000001,10+ years,Mortgage,Debt Consolidation,3200.0,40000.0,160000.0,0.0,0.45,0.35,1.45,120000.0
b51831a4,30a95fbb,40000.0,Long Term,140000.0,10+ years,Own Home,Debt Consolidation,1500.0,30000.0,80000.0,0.0,0.29,0.13,0.57,50000.0
4980928c,f334618d,40000.0,Short Term,160000.0,1 year,Rent,Debt Consolidation,2500.0,60000.0,70000.0,0.0,0.25,0.19,0.44,10000.0
ba3bcb51,f7e39c40,20000.0,Short Term,180000.0,1 year,Rent,Debt Consolidation,1500.0,10000.0,30000.0,0.0,0.11,0.1,0.17,20000.0
3d2ca694,022d1774,30000.0,Short Term,70000.0,9 years,Mortgage,Debt Consolidation,1799.9999999999998,10000.0,20000.0,0.0,0.43,0.31,0.29,10000.0
2d93916d,1d1a667f,20000.0,Long Term,70000.0,,Mortgage,Other,600.0,50000.0,0.0,0.0,0.29,0.1,0.0,-50000.0
fbec14e9,7f68b0cb,20000.0,Short Term,40000.0,3 years,Rent,Debt Consolidation,899.9999999999999,0.0,10000.0,0.0,0.5,0.27,0.25,10000.0
69062944,fd895076,50000.0,Short Term,90000.0,10+ years,Mortgage,Debt Consolidation,1000.0,20000.0,60000.0,0.0,0.56,0.13,0.67,40000.0
d771c795,46600fd9,60000.0,Long Term,130000.0,10+ years,Mortgage,Debt Consolidation,2500.0,30000.0,70000.0,1.0,0.46,0.23,0.54,40000.0
e3a1d4b5,ce905bdc,50000.0,Short Term,110000.00000000001,2 years,Own Home,Debt Consolidation,1100.0,20000.0,60000.0,0.0,0.45,0.12,0.55,40000.0
f70b5570,448a4013,20000.0,Short Term,200000.0,1 year,Mortgage,Home Improvements,2800.0,10000.0,50000.0,0.0,0.1,0.17,0.25,40000.0
2577881b,af549ae8,20000.0,Short Term,60000.0,10+ years,Rent,Debt Consolidation,899.9999999999999,10000.0,30000.0,0.0,0.33,0.18,0.5,20000.0
f9bec73c,132a88f3,20000.0,Short Term,190000.0,10+ years,Mortgage,Debt Consolidation,2100.0,20000.0,40000.0,0.0,0.11,0.13,0.21,20000.0
7d83b1f6,1df0c8c0,60000.0,Long Term,120000.0,6 years,Own Home,Debt Consolidation,3100.0,0.0,10000.0,0.0,0.5,0.31,0.08,10000.0
5646438b,74895de7,30000.0,Short Term,90000.0,,Mortgage,Debt Consolidation,500.0,10000.0,30000.0,0.0,0.33,0.07,0.33,20000.0
fc4047b4,72f2f05a,10000.0,Short Term,90000.0,5 years,Mortgage,Debt Consolidation,1799.9999999999998,20000.0,30000.0,0.0,0.11,0.24,0.33,10000.0
c9744206,6a70e759,30000.0,Short Term,70000.0,,Rent,Buy House,200.0,10000.0,120000.0,0.0,0.43,0.03,1.71,110000.0
92a40d27,cb86c444,30000.0,Short Term,110000.00000000001,10+ years,Own Home,Debt Consolidation,3000.0,20000.0,40000.0,0.0,0.27,0.33,0.36,20000.0
9d7117e0,e1f672be,30000.0,Short Term,60000.0,1 year,Rent,Debt Consolidation,1600.0,20000.0,30000.0,0.0,0.5,0.32,0.5,10000.0
c4bd092e,db997427,10000.0,Short Term,130000.0,,Rent,Debt Consolidation,1799.9999999999998,0.0,0.0,1.0,0.08,0.17,0.0,0.0
2f8fef38,8432aab4,10000.0,Short Term,120000.0,,Mortgage,Debt Consolidation,1300.0,20000.0,30000.0,0.0,0.08,0.13,0.25,10000.0
9a0821bd,b100aef7,10000.0,Short Term,120000.0,10+ years,Mortgage,Home Improvements,500.0,0.0,10000.0,1.0,0.08,0.05,0.08,10000.0
4fd589dc,a1973913,50000.0,Long Term,130000.0,10+ years,Mortgage,Debt Consolidation,2900.0,40000.0,80000.0,0.0,0.38,0.27,0.62,40000.0
335d98ce,165c5816,30000.0,Long Term,170000.0,2 years,Rent,Debt Consolidation,1600.0,20000.0,50000.0,0.0,0.18,0.11,0.29,30000.0
5bfc9a04,18f2f824,20000.0,Short Term,70000.0,10+ years,Mortgage,Debt Consolidation,1100.0,10000.0,20000.0,0.0,0.29,0.19,0.29,10000.0
